# w   G_w   Sigma_w    chi_NN_w    chi_SS_w  (D: 1, T: 0.0001, U: 1.88, half-filling)
-2.212014083116597841e-05 8.560148068958928214e-01 -8.812337747221500768e-04 -2.689249828708222267e+00 -1.445447697586299150e-04 -3.718289364671371611e-01 9.402442755420228337e-01 -2.193508287002404744e-05 4.792420997457597781e-02 -1.531074231610972442e-07 5.129948369550183962e+00 -3.183556247516464502e-03
-2.190112953580789783e-05 8.560149002619092951e-01 -8.727376076766816008e-04 -2.689250122026213496e+00 -1.431512136141663933e-04 -3.718289854795752691e-01 9.402419261798654615e-01 -2.184627867842132976e-05 4.792420931688735203e-02 -1.514312803483811153e-07 5.129934481461647877e+00 -3.148686610495238930e-03
-2.168428666911672949e-05 8.560149950874426095e-01 -8.643214941636876520e-04 -2.689250419929412494e+00 -1.417707880604428500e-04 -3.718290352270186006e-01 9.402395988492098233e-01 -2.175609094160792234e-05 4.792420867076883917e-02 -1.497761240873414090e-07 5.129920838428397190e+00 -3.114254108433148639e-03
-2.146959076150171294e-05 8.560150878617336367e-01 -8.559845208113392142e-04 -2.689250711388443627e+00 -1.404033422005942404e-04 -3.718290839007187265e-01 9.402372932953096951e-01 -2.166785376115504258e-05 4.792420803604231089e-02 -1.481416320707802097e-07 5.129907436651906849e+00 -3.080252011607820077e-03
-2.125702055594229034e-05 8.560151833744319427e-01 -8.477261448085715275e-04 -2.689251011450434881e+00 -1.390487885565004124e-04 -3.718291339690708019e-01 9.402350093755528215e-01 -2.157701838156368679e-05 4.792420741253122091e-02 -1.465274879026154532e-07 5.129894272372974129e+00 -3.046673714232883082e-03
-2.104655500588345658e-05 8.560152731515269231e-01 -8.395452558236080921e-04 -2.689251293493497119e+00 -1.377069424355120350e-04 -3.718291810657723406e-01 9.402327467750772882e-01 -2.149163248806214288e-05 4.792420680006018174e-02 -1.449333809869573574e-07 5.129881341872122746e+00 -3.013512732112610861e-03
-2.083817327315193627e-05 8.560153670551393645e-01 -8.314415490555192951e-04 -2.689251588500396029e+00 -1.363777569493866877e-04 -3.718292302730234478e-01 9.402305054229865844e-01 -2.140233002473693191e-05 4.792420619845186996e-02 -1.433590064187263191e-07 5.129868641469990109e+00 -2.980762700329952098e-03
-2.063185472589300457e-05 8.560154554352322753e-01 -8.234138830379858845e-04 -2.689251866154646731e+00 -1.350610415694008214e-04 -3.718292766184764231e-01 9.402282849941425713e-01 -2.131827557658172445e-05 4.792420560720039163e-02 -1.418040648758132583e-07 5.129856167527776734e+00 -2.948417370968201522e-03
-2.042757893652772833e-05 8.560155430287661460e-01 -8.154617463100177635e-04 -2.689252141337849178e+00 -1.337567144086706334e-04 -3.718293225434300964e-01 9.402260853550676867e-01 -2.123497035379055820e-05 4.792420502722408160e-02 -1.402682625127986365e-07 5.129843916447894614e+00 -2.916470610866538343e-03
-2.022532567973042426e-05 8.560156349236367479e-01 -8.075846515878529804e-04 -2.689252430034099639e+00 -1.324646966567495654e-04 -3.718293706698795331e-01 9.402239063784589845e-01 -2.114758242105323205e-05 4.792420445720427247e-02 -1.387513108562325281e-07 5.129831884675517983e+00 -2.884916399409403077e-03
-2.002507493042616116e-05 8.560157220163597813e-01 -7.997815075628636515e-04 -2.689252703643958409e+00 -1.311848067297673084e-04 -3.718294163071372282e-01 9.402217477542379465e-01 -2.106475726285604588e-05 4.792420389738971664e-02 -1.372529267014880050e-07 5.129820068705311265e+00 -2.853748826349849794e-03
-1.982680686180807945e-05 8.560158107817751327e-01 -7.920519008861703469e-04 -2.689252982508735013e+00 -1.299169789325945942e-04 -3.718294627919613848e-01 9.402196093776821195e-01 -2.098034568298427771e-05 4.792420334761105655e-02 -1.357728320111855269e-07 5.129808465160007991e+00 -2.822962089666836497e-03
-1.963050184337433471e-05 8.560158988070462049e-01 -7.843950458917245709e-04 -2.689253259048280054e+00 -1.286610833539971735e-04 -3.718295088812648697e-01 9.402174910304926803e-01 -2.089663913548700513e-05 4.792420280770579716e-02 -1.343107538151950382e-07 5.129797069834996393e+00 -2.792550493456552509e-03
-1.943614043898448911e-05 8.560159839471717103e-01 -7.768101752898431446e-04 -2.689253526523872839e+00 -1.274169937037298304e-04 -3.718295534700035709e-01 9.402153925002469936e-01 -2.081567467830149065e-05 4.792420227751405248e-02 -1.328664241122102360e-07 5.129785880682860011e+00 -2.762508445857624582e-03
-1.924370340493513723e-05 8.560160727209398246e-01 -7.692968980958731027e-04 -2.689253805414890675e+00 -1.261846479156682437e-04 -3.718295999175482702e-01 9.402133136884130993e-01 -2.073126140153536134e-05 4.792420175687803902e-02 -1.314395797729061286e-07 5.129774893504333910e+00 -2.732830457010258091e-03
-1.905317168805459018e-05 8.560161574882264590e-01 -7.618542296700225435e-04 -2.689254071719175521e+00 -1.249638820120695711e-04 -3.718296442872410235e-01 9.402112543158185343e-01 -2.065065504852636735e-05 4.792420124564204797e-02 -1.300299624446641879e-07 5.129764105122196938e+00 -2.703511137049102123e-03
-1.886452642381642478e-05 8.560162435417556503e-01 -7.544817409414413282e-04 -2.689254342064310688e+00 -1.237546273205996901e-04 -3.718296893066451725e-01 9.402092142720022139e-01 -2.056882911126607649e-05 4.792420074365223021e-02 -1.286373184578681375e-07 5.129753512280693428e+00 -2.674545194129819385e-03
-1.867774893447170817e-05 8.560163259886934828e-01 -7.471785792381838197e-04 -2.689254601079004825e+00 -1.225567426669038422e-04 -3.718297324547548688e-01 9.402071933177510443e-01 -2.049043024900977505e-05 4.792420025075672801e-02 -1.272613987337661977e-07 5.129743111755474594e+00 -2.645927432489151437e-03
-1.849282072719971143e-05 8.560164112584668361e-01 -7.399443758543884945e-04 -2.689254868961898470e+00 -1.213701691715104438e-04 -3.718297770448676376e-01 9.402051913601285893e-01 -2.040935243020729206e-05 4.792419976680555027e-02 -1.259019586938920022e-07 5.129732900361286596e+00 -2.617652750538326627e-03
-1.830972349227694281e-05 8.560164929092782815e-01 -7.327782285220261821e-04 -2.689255125475487951e+00 -1.201947571627893569e-04 -3.718298197577440956e-01 9.402032081445532707e-01 -2.033171340727960019e-05 4.792419929165066261e-02 -1.245587581710343149e-07 5.129722874953429823e+00 -2.589716138989646768e-03
-1.812843910126430075e-05 8.560165753994052329e-01 -7.256796978694489853e-04 -2.689255384625864664e+00 -1.190304358087541871e-04 -3.718298628909941228e-01 9.402012435564929271e-01 -2.025327909568191975e-05 4.792419882514589724e-02 -1.232315613217545941e-07 5.129713032428107944e+00 -2.562112679016008421e-03
-1.794894960521217715e-05 8.560166526114318941e-01 -7.186479103122670733e-04 -2.689255627194600429e+00 -1.178770603117139121e-04 -3.718299032925536651e-01 9.401992973497271811e-01 -2.017985915174144718e-05 4.792419836714707781e-02 -1.219201365404313853e-07 5.129703369722484751e+00 -2.534837540443128038e-03
-1.777123723288334499e-05 8.560167335331857474e-01 -7.116826268612814642e-04 -2.689255881417787819e+00 -1.167345936612735528e-04 -3.718299455940504150e-01 9.401973694698636530e-01 -2.010291783544407296e-05 4.792419791751179742e-02 -1.206242563748354363e-07 5.129693883814632649e+00 -2.507885979974282774e-03
-1.759528438899341001e-05 8.560168159741670113e-01 -7.047831480267210394e-04 -2.689256140413768925e+00 -1.156029208157144855e-04 -3.718299886669831911e-01 9.401954597232548005e-01 -2.002453538567719460e-05 4.792419747609964753e-02 -1.193436974432089565e-07 5.129684571723408304e+00 -2.481253339447143675e-03
-1.742107365246872144e-05 8.560168924919007161e-01 -6.979485687586174528e-04 -2.689256380801318791e+00 -1.144818911242240846e-04 -3.718300286763679408e-01 9.401935678532103990e-01 -1.995177996998165337e-05 4.792419704277209314e-02 -1.180782403528539054e-07 5.129675430508314982e+00 -2.454935044122691715e-03
-1.724858777472150460e-05 8.560169716388822403e-01 -6.911786461358570329e-04 -2.689256629448894653e+00 -1.133714669594447944e-04 -3.718300700296034433e-01 9.401916938038088478e-01 -1.987652917703926214e-05 4.792419661739243802e-02 -1.168276696201972950e-07 5.129666457269325797e+00 -2.428926601005575690e-03
-1.707780967794208322e-05 8.560170467680892070e-01 -6.844725199752953399e-04 -2.689256865474259239e+00 -1.122715056990362042e-04 -3.718301093016393999e-01 9.401898373320484170e-01 -1.980509568941246634e-05 4.792419619982590806e-02 -1.155917735923372910e-07 5.129657649146706078e+00 -2.403223597195957521e-03
-1.690872245340800182e-05 8.560171232203868108e-01 -6.778298253485982947e-04 -2.689257105656235769e+00 -1.111819488857365235e-04 -3.718301492448318202e-01 9.401879983447208877e-01 -1.973240726043171134e-05 4.792419578993956097e-02 -1.143703443700459984e-07 5.129649003320787770e+00 -2.377821698272159293e-03
-1.674130935980990229e-05 8.560171999710732837e-01 -6.712499432627265636e-04 -2.689257346775628665e+00 -1.101026947556630448e-04 -3.718301893313655238e-01 9.401861766714402213e-01 -1.965943700412038642e-05 4.792419538760232800e-02 -1.131631777322174054e-07 5.129640517011750056e+00 -2.352716646704170605e-03
-1.657555382159396179e-05 8.560172721568497511e-01 -6.647321086080306817e-04 -2.689257573553933689e+00 -1.090336162930319455e-04 -3.718302270553697220e-01 9.401843720970144425e-01 -1.959080356463659134e-05 4.792419499268497224e-02 -1.119700730617426696e-07 5.129632187479392869e+00 -2.327904260297291097e-03
-1.641143942732075284e-05 8.560173465302921558e-01 -6.582760256129624454e-04 -2.689257807204993966e+00 -1.079746671283401396e-04 -3.718302658966585184e-01 9.401825845491195155e-01 -1.952009398580902000e-05 4.792419460506010254e-02 -1.107908332727994732e-07 5.129624012022867774e+00 -2.303380430665800602e-03
-1.624894992804034951e-05 8.560174230825570163e-01 -6.518811337559718899e-04 -2.689258047701026832e+00 -1.069257548696031697e-04 -3.718303058508264369e-01 9.401808138741190035e-01 -1.944731667549888521e-05 4.792419422460213185e-02 -1.096252647395409280e-07 5.129615987980429281e+00 -2.279141121736262283e-03
-1.608806923568351373e-05 8.560174908575989283e-01 -6.455464433544205478e-04 -2.689258260622600538e+00 -1.058867149098722773e-04 -3.718303412724346391e-01 9.401790597889423395e-01 -1.938287651064192485e-05 4.792419385118729114e-02 -1.084731772261576131e-07 5.129608112729139968e+00 -2.255182368279957852e-03
-1.592878142146882608e-05 8.560175626256124604e-01 -6.392719115583919871e-04 -2.689258486088464739e+00 -1.048575431613284306e-04 -3.718303787421420870e-01 9.401773222968106136e-01 -1.931464564340450163e-05 4.792419348469364321e-02 -1.073343838183113568e-07 5.129600375491230047e+00 -2.231500274474252764e-03
-1.577107071432557145e-05 8.560176344030585582e-01 -6.330568361969393871e-04 -2.689258711583962125e+00 -1.038381233781925816e-04 -3.718304162074158592e-01 9.401756012009930830e-01 -1.924640719857401150e-05 4.792419312500093009e-02 -1.062087008559061653e-07 5.129592789878910430e+00 -2.208091012492339328e-03
-1.561492149933224735e-05 8.560177032382960682e-01 -6.269005621239857103e-04 -2.689258927836238655e+00 -1.028283477535497914e-04 -3.718304521474112279e-01 9.401738963193033705e-01 -1.918096435446318970e-05 4.792419277199083671e-02 -1.050959478671915471e-07 5.129585345408283814e+00 -2.184950821121113117e-03
-1.546031831617054243e-05 8.560177711476935070e-01 -6.208026361187519082e-04 -2.689259141179902723e+00 -1.018281418893923404e-04 -3.718304876013879268e-01 9.401722075297102021e-01 -1.911640209151764525e-05 4.792419242554665781e-02 -1.039959475041729956e-07 5.129578039606403905e+00 -2.162076004406730378e-03
-1.530724585759459549e-05 8.560178397567741460e-01 -6.147625899079349259e-04 -2.689259356721686256e+00 -1.008374299659414150e-04 -3.718305234070923282e-01 9.401705347066195984e-01 -1.905117668420802657e-05 4.792419208555345755e-02 -1.029085254793154665e-07 5.129570870029897200e+00 -2.139462930327310376e-03
-1.515568896791544177e-05 8.560179055134489179e-01 -6.087797640685855757e-04 -2.689259563302372591e+00 -9.985610255816600774e-05 -3.718305577343390955e-01 9.401688776652816770e-01 -1.898866147503029678e-05 4.792419175189811809e-02 -1.018335105035169420e-07 5.129563834607164807e+00 -2.117108029492750614e-03
-1.500563264150043647e-05 8.560179706268544741e-01 -6.028537232181352097e-04 -2.689259767862169248e+00 -9.888408912725323659e-05 -3.718305917216452872e-01 9.401672362895115986e-01 -1.892675844239119498e-05 4.792419142446906893e-02 -1.007707342253366092e-07 5.129556930206754295e+00 -2.095007793870747211e-03
-1.485706202128756070e-05 8.560180376560062587e-01 -5.969840505379716503e-04 -2.689259978440460053e+00 -9.792132155516078038e-05 -3.718306266878464994e-01 9.401656104679131376e-01 -1.886303725786263319e-05 4.792419110315661313e-02 -9.972003117146093770e-08 5.129550155094991126e+00 -2.073158775539082899e-03
-1.470996239731441657e-05 8.560181019374329958e-01 -5.911700583136473338e-04 -2.689260180386518151e+00 -9.696768617240960416e-05 -3.718306602299725205e-01 9.401640000073333558e-01 -1.880192682141880456e-05 4.792419078785258718e-02 -9.868123868837951893e-08 5.129543506881478976e+00 -2.051557585463455353e-03
-1.456431920526179813e-05 8.560181658274151895e-01 -5.854113304648622717e-04 -2.689260381102816844e+00 -9.602311525530758869e-05 -3.718306935623882925e-01 9.401624047966159470e-01 -1.874118933788138097e-05 4.792419047845059704e-02 -9.765419688526439318e-08 5.129536983291308694e+00 -2.030200892300570038e-03
-1.442011802501168044e-05 8.560182292370804857e-01 -5.797073622024256564e-04 -2.689260580310155468e+00 -9.508752609713455866e-05 -3.718307266395031729e-01 9.401608246976872474e-01 -1.868090913154443755e-05 4.792419017484583765e-02 -9.663874857802403980e-08 5.129530582103274838e+00 -2.009085421226085993e-03
-1.427734457921948626e-05 8.560182929133036689e-01 -5.740576855486739230e-04 -2.689260780354910452e+00 -9.416084174984261856e-05 -3.718307598461946251e-01 9.401592595830239318e-01 -1.862037701106863952e-05 4.792418987693516236e-02 -9.563473923451594936e-08 5.129524301133499442e+00 -1.988207952786985241e-03
-1.413598473190048119e-05 8.560183530155870413e-01 -5.684616653528952067e-04 -2.689260969171802351e+00 -9.324295769287373409e-05 -3.718307912037669416e-01 9.401577092751215448e-01 -1.856324009322056490e-05 4.792418958461699269e-02 -9.464201692090029491e-08 5.129518138233139624e+00 -1.967565321777909118e-03
-1.399602448703017884e-05 8.560184133246008242e-01 -5.629189544280269880e-04 -2.689261158638156957e+00 -9.233381754115437445e-05 -3.718308226603998512e-01 9.401561736828746296e-01 -1.850590800990016549e-05 4.792418929779138775e-02 -9.366043224911240135e-08 5.129512091287513620e+00 -1.947154416141104200e-03
-1.385744998715859320e-05 8.560184721752696069e-01 -5.574290089136147656e-04 -2.689261343522985737e+00 -9.143333157251071664e-05 -3.718308533582559416e-01 9.401546526555158989e-01 -1.844996201955800830e-05 4.792418901635998874e-02 -9.268983832543825021e-08 5.129506158215398237e+00 -1.926972175889659494e-03
-1.372024751203821127e-05 8.560185303148639679e-01 -5.519913752588994152e-04 -2.689261526173908123e+00 -9.054142607967318411e-05 -3.718308836826430541e-01 9.401531460702010623e-01 -1.839469231949310279e-05 4.792418874022596337e-02 -9.173009070017194997e-08 5.129500336967946161e+00 -1.907015592053330592e-03
-1.358440347726555555e-05 8.560185908432113022e-01 -5.466056911348689826e-04 -2.689261716329319540e+00 -8.965804170988508578e-05 -3.718309152308802434e-01 9.401516538305076942e-01 -1.833715515254727424e-05 4.792418846929404758e-02 -9.078104731833444597e-08 5.129494625524725571e+00 -1.887281705646953181e-03
-1.344990443293619391e-05 8.560186457794806136e-01 -5.412711989662880680e-04 -2.689261888916699483e+00 -8.878305283992257572e-05 -3.718309438906933218e-01 9.401501757209164145e-01 -1.828492974543724503e-05 4.792418820347046915e-02 -8.984256847144206148e-08 5.129489021823136596e+00 -1.867767606660693464e-03
-1.331673706231306326e-05 8.560187032324362288e-01 -5.359877219791760183e-04 -2.689262069410482958e+00 -8.791643200584846937e-05 -3.718309738405830012e-01 9.401487117014014627e-01 -1.823031529386495708e-05 4.792418794266301713e-02 -8.891451675029206068e-08 5.129483524306731823e+00 -1.848470433071885055e-03
-1.318488818050798309e-05 8.560187577825654204e-01 -5.307546039222006944e-04 -2.689262240784767943e+00 -8.705807082421740037e-05 -3.718310022880709775e-01 9.401472615869624905e-01 -1.817845859780099771e-05 4.792418768678086832e-02 -8.799675699876410851e-08 5.129478130514155687e+00 -1.829387369878107987e-03
-1.305434473317622018e-05 8.560188127290704330e-01 -5.255715030123613235e-04 -2.689262413404304386e+00 -8.620791371408347643e-05 -3.718310309332907848e-01 9.401458252872364474e-01 -1.812622647041732538e-05 4.792418743573483714e-02 -8.708915626860442109e-08 5.129472838825924086e+00 -1.810515648150985094e-03
-1.292509379522398068e-05 8.560188665635187766e-01 -5.204379126309767629e-04 -2.689262582530211887e+00 -8.536587691189630753e-05 -3.718310589991064008e-01 9.401444026615869420e-01 -1.807505140828495616e-05 4.792418718943695921e-02 -8.619158377518073505e-08 5.129467647362752736e+00 -1.791852544110406715e-03
-1.279712256952869411e-05 8.560189196797377553e-01 -5.153533945067569847e-04 -2.689262749399735419e+00 -8.453188894152910502e-05 -3.718310866885897736e-01 9.401429935906607804e-01 -1.802455936505444056e-05 4.792418694780092164e-02 -8.530391085419069180e-08 5.129462554295659338e+00 -1.773395378218674137e-03
